text,label
"Packingnya rapi sayang produk yang dipesan bagus, body aplikasinya beda dengan body aplikasinya",1
barang kawan,1
lumayan bagus sesuai dengan harganya,1
"Barang sesuai pesanan, pin patah jadi dipakai",1
packing oke sesuai pesanan,1
terima kasihsssssssss,1
"thx, pengirimannya lama sekali sampainya",1
"Kualitas sesuai harga, produk bagus, kirim tepat waktu",1
sesuai pesan,1
Pesennya warna maroon tapi yang datang warna coklat jadi kecewa dengan pengiriman yang cepat,1
"Kemarin saya membuat pilihan yang salah, mengira itu adalah mikrofon",1
prosesnya cukup cepat,1
"ya, semoga harga gin hidup bagus",1
"bagus, markotop teratas, terima kasih",1
"Barang sesuai gambar, packing rapi",1
"respon cepat, barang sesuai",1
Saya harap ini bertahan lama,1
Saya senang fotonya terlihat bagus,1
"barang bagus, respon bagus, no manual gan, CB untuk kuku jenis brad sudah saya buat, cara pasangnya tinggal geser pinggirnya ke dalam, berhasil, tapi tidak keluar, sisanya saya tembak sampai selesai, terima kasih nuhun",1
"pelayanan bagus, rekomendasikan beli",1
barang sesuai harga,1
"Menurutku full baja, plastik, pass chat, komentar, full stainless",1
diterima dengan ucapan terima kasih,1
berkemas,1
"Lumayan lah kalau yang warna hitam, kirim yang warna putih pasti panas saat saya pakai",1
"Kirim barangnya cepat tapi kabelnya pendek banget, overall bagus",1
"Maaf gan, tulis reviewnya, pulang saja, terima kasih",1
abu-abu tapi biru,1
terima kasih atas tanggapan Anda,1
"terima kasih gan, barangnya sesuai",1
"Lihatlah layar LCD yang tegak lurus dengan layar LCD. Jika tidak tegak lurus, lihat LCD hitam untuk kotak karakter huruf.",1
"barang bagus, coba pelek roda yang nyaman",1
"Telat kirim, harus reset update sistem, hp hidup",1
"Kualitas rendah, harga seperti produk yang dijual di trotoar, respon penjualan oke, produk kurang oke",1
"Barang sudah saya terima, packing sangat rapi",1
mengirimkannya,1
"Barangnya jelek sekali, aftersalesnya terbalik saat saya beli dan tidak merespon pertanyaan",1
"pilih hitam, suka putih, hahaha",1
"Pesan bulan Oktober & diterima bulan Oktober, lumayan lah untuk kualitas barangnya, oke, mudah awet, t",1
Terima kasih kawan. Terima kasih kawan.,1
yang juga ketinggalan pengiriman,1
Jika ponsel tidak terisi namun terisi penuh maka penggunaan SMS akan langsung drop,1
Gan gimana cara dapetin garansi retur aki yang sudah terisi?,1
"Oke, isi daya hingga penuh",1
"Terima kasih atas ulasan ini, tidak tahu asli atau tidak, tapi lumayan",1
"Produk oke, pengiriman baik, saya bayar pakai Grab Instant, tapi besok siang toko tidak kasih kabar apa pun",1
"Produk sesuai pesanan, cepat sampai, thx",1
"gan, barang sudah sampai, terima kasih",1
produk sesuai anggaran,1
fungsi ponsel dengan terima kasih,1
Barang sesuai dengan informasi dan sudah dicoba,1
"melubangi kembali braket kaca spion untuk mengukur hp dan bisa muat, terima kasih",1
"Barang sudah sampai gan, terima kasih, tapi prosesnya agak lambat, lain kali akan cepat",1
Terima kasih atas prosesnya yang cepat,1
"maaf gan, resleting yang diterima rusak dan tidak ada kancingnya, silahkan kirim cek",1
"Kirim saja dan semoga cepat sampai, terima kasih pokoknya",1
barang diterima dengan aman tq,1
"Casenya plastik keras berlubang, tombol GT off, Volx cari yang menutupi GT Kuncix seluruhnya kecuali lubang charger.",1
hasil yang layak,1
"Kalau tombolnya ditekan, macet lagi",1
"Sepatunya lama sekali sampainya, tidak sesuai gambar karena stok sudah habis",1
produk kecil tidak apa-apa,1
"Terima kasih sedikit, tapi tidak ada tank yang terjual",1
"Kecewa, kualitas tidak cantik di foto, kualitas tidak sesuai harga",1
barang terima kasih,1
Harga Nokia cukup bagus,1
"Terima kasih pak, barangnya sudah sampai",1
bassnya,1
Saya puas dengan pelayanan produk yang dikirimkan. Saya harap ini akan sukses di masa depan,1
paket yang diterima,1
Saya puas melihat fotonya bagus,1
"Terima kasih, barang sudah sampai",1
"Bagus, atom tidak masuk",1
barang bagus cepat sampai,1
"Mantap gan, pakingnya rapi dan bagus",1
sesuai dengan harga,1
barang standar sesuai harga,1
Produk sesuai dengan deskripsi ponsel. Lepaskan dudukannya dan gunakan larutan lem plastik padat,1
"pelayanan bagus, produk seperti harga yang bertahan sebentar",1
"Barang bagus, kadang staplesnya kurang bagus",1
packing aman hanya bungkus plastik hitam,1
"Kualitas produk oke, barang dikirim persis sesuai pesan, proses pengiriman",1
"Fungsi lancar, casing tampak bagus, namun grip dari karet, dari plastik, tombol tempel PS R L tempel PS",1
Isi lebih banyak dari yang berwarna abu-abu,1
barang sesuai pesanan,1
"Terima kasih, barang sudah sampai, tapi maaf karena responnya yang tidak wajar",1
paket sudah sampai dengan selamat,1
"Minta warna putih, tokonya ok, lalu dikirim warna hitam",1
"terima kasih, barang aman",1
harga tentu kualitas tunggu saja transaksinya,1
"Ya, ada uang tetapi harganya relatif bagus",1
Saya menerima barangnya dan menunggu sampai barangnya tiba,1
ya sesuai harga,1
"Gak masuk ke telinga saya gan, bisa ditukar gak?",1
"Produk bagus, bagian kanannya dipelintir pas di tangan saya karena sakit",1
kualitas layanan yang memuaskan,1
coba inti cepat,1
"Iya, memang mahal tapi semoga barangnya awet",1
mematuk barang dengan rapi pesanan packing barang rapi baik terima kasih,1
"lumayan bagus untuk harganya, terima kasih gan",1
Bagian atas sesuai dengan deskripsi,1
mohon barangnya cocok,1
"Hitam, dikirim putih, puas",1
"Terima kasih, barang sudah saya terima",1
barang sudah diterima kualitas bagus gan,1
sesuai deskripsi harga thx,1
barang sesuai spesifikasi,1
Hanya melebih-lebihkan kualitas produk,1
"Barang sangat sesuai, sayangnya respon penjualan ditutup. Respon lambat",1
"Barangnya dikirim oke, gak oke, dikirimnya orang yang kurang perhatian",1
"pokoknya okelah, baterenya gak tahan suara, pokoknya okelah",1
Kotaknya mudah pecah sehingga headsetnya awet,1
Puas dudukannya pas lepas alias menempel di lobok,1
itu bagus,1
barang bagus sesuai di gambar tapi bahan licin tapi kecewa dengan pengiriman padahal jne yes besoknya sudah sampai padahal di kirim tokonya sudah sampai sehari setelah googling jne yes jne yes jasa kirim premium target kirim besok libur nasional jne yes jasa kirim premium target kirim besok minggu libur nasional jasa jaminan ongkos kirim kirim terima besoknya harus ganti nama jne yet besok,1
Gambar merknya M Tech yang dikirimkan Nisuta,1
"barang oke, terima kasih",1
"Sesuai gambar, mudah digunakan",1
Sisi dalam yang kasar bagus untuk digunakan dan ditutup dengan perban,1
"Sesuai deskripsi produk, sarung tinju puas",1
"Tombol tiga susah ditekan onoff, sepertinya tombolnya rusak, pengiriman cepat, terima kasih gan",1
Pisaunya cukup bagus untuk harganya,1
kualitas barang sesuai harga,1
dikirim lebih dari perkiraan,1
"Pengiriman cepat, packing aman tapi isi staplesnya berkarat, beli box",1
"Terima kasih, barang sudah sampai, tapi belum dicoba",1
"Paket diterima, akurasi cepat, pelayanan sempurna",1
barangnya sesuai dengan gambar,1
belum mencobanya,1
"barangnya bagus, sayang jumlahnya sempit, anak tidak pakai",1
"pelayanan bagus, barang oke, beli tinta warna, tinta bocor tidak dikembalikan, kirim rugi harga cartridge, ongkos pulang pergi",1
mosfet kotor respon cepat,1
"Saya sudah punya barangnya tapi belum coba packingnya, oke pakai barang plastik saja",1
"Terima kasih, barang sudah dikirim",1
produk terbungkus rapi,1
cukup bagus untuk dikirim,1
yang bayangan,1
biarkan bintang berbicara tentang kekecewaan,1
hal-hal yang rusak,1
"Aku di sini kak, thaaaaaanksss yaaaa",1
masuk di antara pangkal lutut dan paha,1
barangnya sesuai dengan harganya,1
buruk oktidak meningkatkan kesuksesan yang berkelanjutan,1
sesuai dengan harga,1
"Saya tidak suka warnanya, saya pikir akan dikirim warna netral secara acak",1
"Jika itu Bluetooth, harap sertakan judul produk palsu",1
"Perhatikan pengukuran kaki Anda. Ini sepatu kulit ringan, tidak setebal brodo di artikel",1
Memesan FS warna biru dan Merah Merah,1
"Iya, barangnya tidak berfungsi, tapi respon pengirimannya bagus, sukses",1
Terima kasih,1
Ukurannya besar,1
keluaran keringat maksimal,1
Harga sesuai dengan kualitas pantulan panas tangan,1
terima kasih barangnya bos,1
"terima kasih maaf reviewnya, standar suara masuk akal, harga juga standar hahahaha",1
ssssssssssssssssssssssssssssssssssssssssssssssssip,1
terima kasih atas barangnya,1
kualitas barang cukup bagus,1
respon cepat ukuran kecil,1
"sesuai dengan harganya, berfungsi dengan baik hehe",1
barang sudah diterima sudah sampai,1
Senang rasanya bermain hari ini jika Anda menggoyangkan tongkat seperti baut yang jatuh di dalam,1
"keren bagus, tapi yang sebelah kiri lihat fotonya misalnya yang sebelah kanan, saya rasa saya kasih yang kanan",1
"Paket diterima sesuai pesanan, kaki besar dan pas",1
"barang bagus bos, terima kasih",1
Saya pesan XL ternyata L,1
"desain bagus, bahan bagus, sayangnya karet gelang kaki ketat, kaki anak sakit kalau dipakai paksa, menghalangi aliran darah di kaki, mohon berbaik hati",1
hendsetta rusak,1
barang sesuai pesanan,1
barang diterima dengan selamat y,1
barang bagusssssssssssssssss,1
tos lima katampi barangna teuacan cobi mdah mdahan sae hatur nuhunn,1
Baik untuk olahraga atau nyeri lutut,1
saku celana terbelah,1
"laris, kirim barang cepat sekali, jangkauan produk inferior, modem docsis standar, first media antena bagus, tapi forma lesu, laris bintang, barang bintang, jadi bintang",1
"sesuai pesan, terima kasih",1
barang sudah sampai sesuai pesanan,1
Kirimkan barang ke Lambretta sesuai harga,1
"Fast respon, proses transfer langsung, sampai di rumah, thx",1
Respon cepat & kualitas produk bagus,1
Bentuk barang tidak sesuai gambar dan lengket,1
"barang sesuai deskripsi, proses barang ready, barang bilang pre-order bukannya bilang ready, tapi kenyataannya",1
"Untuk harga segitu sih okelah, btw, aku beli cewek kalau punya tangan cowok besar, atau tangan kecil.",1
"Pelayanan respon seller bintang, kualitas produk, kasih bintang, maaf jangkauannya bagus, iklan yang beredar menutupi lantai rumah pokoknya, terima kasih banyak seller, pelayanan respon baik.",1
ssssssssssss barang bagus,1
oke baiklah,1
sungguh hikz hikzzzzzzzz,1
"Terima kasih barang cepat terkirim, respon sayang, sesuai deskripsi, tambahkan adaptor micro USB, coba dengan samsung A, support TV, hp.",1
Bingkai LCD sama seperti aslinya yang dipasang terpisah oleh pusat layanan Oppo,1
"Barang sudah saya terima, terima kasih",1
"Partnya cocok, sayangnya part yang out of stock tidak diberitahukan",1
"barang sesuai deskripsi, packing rapi",1
"Terima kasih ikat pinggangnya agak tebal, harganya masuk akal terima kasih",1
sampai barang terbungkus rapi,1
barang aman,1
"Kualitas bagus, barang sesuai deskripsi",1
Cukup kuat untuk melindungi bahan kaus kaki jika Anda membawanya saat bepergian,1
"barang ya, terima kasih",1
belum diuji,1
"Kirim cepat, barang kualitas normal, bor sesuai lebar lubang baut spion",1
"Ya, diameternya untuk mengukur ukuran pria dan wanita",1
barang yang dikirim sesuai dengan gambar,1
"Barang bagus, packing bagus, hanya respon toko, proses update, beli sampai batas habis, mohon direspon admin toko, TQ",1
"Saya menggunakan barang asli, stiker labelnya tercetak kasar di barang saya",1
Baterai bertahan selama beberapa menit,1
"bagus, packingnya rapi",1
barang sudah diterima sejauh ini bagus,1
sesuai deskripsi dan sesuai gambar,1
segala sesuatunya cepat robek,1
barang sesuai tawar menawar,1
percaya pada bahasa Cina,1
sesuai dengan harga di website,1
"terima kasih, belum mencobanya",1
"Terima kasih sudah saya terima, kualitas oke sesuai harga",1
menulis,1
barang sesuai gambar,1
kinerja baterai sistem OS tanda peringatan kuning bahwa baterai kehabisan daya,1
puas dengan barang sesuai pesanan,1
"Produk sesuai harga UK, pengiriman cepat dan bagus",1
"sandalnya ringan, enak dipakai bunda sayang, kualitas kulit di kaki jelek, langsung sobek saat dipakai, tidak masalah sesuai harganya",1
kualitas sesuai harga lumayan lah,1
ytthhjjiuyfcdrhnnnnkkkkkookuwvxudvwigdwbixbwixbaibxiwbxwiwdv,1
"Pakai extra bubble lebih aman, saya kira barangnya dibungkus bubble, tapi tinggal dilipat dan ditaruh di atasnya, untung jamnya aman.",1
"Cepat kirimnya, terima kasih gan. Spesifikasi produk. Cocok sekali. Nyaman, memantul dan mendengar suara papan. Selanjutnya, coba model ini",1
"coba dorong dengan sempurna, usahakan cukup keras",1
"Saya pernah beli balerina hitam satu kali, yang krem ​​pink beda banget, yang hitam keras, kaku, tidak nyaman dipakai, kecewa kualitas balerina hitam bagus, yang krem ​​pink gitu, beli saja yang krem",1
"TV merk Philips tidak ada suara, gambarnya muncul",1
kirim cepat ukur l usia anak thn deskripsi anak kisaran usia membeli pilihan yang salah terima kasih,1
"Suara standar bagus, maaf",1
"cepat sampai tapi belum dicoba, thx seller, thx tokopedia",1
"Respawnnya cepat, pengirimannya lambat",1
"Gila-gilaan ganti tombol joystick, saya setting pakai emulator, tapi tidak berhasil, not recomended",1
Bagusnya pengirimannya lumayan cepat,1
paketnya dipercepat,1
"Kemasannya hanya menggunakan plastik, barangnya sesuai",1
barang asli,1
Lampunya kurang terang dibandingkan kompetitor. Fungsi kaca terbuat dari plastik berulir dan dapat dilepas lalu kaca dipasang,1
nuansa keyboard dengan lampu latar asli,1
produk berukuran sangat besar,1
barang dikirim sesuai deskripsi gambar bentuk kabel tidak ada audio yang keluar tidak mau kasih review notif toped mengganggu update deskripsi bro sayang kepercayaan konsumen,1
"Terima saputangan tapi isinya cuma merah, kirim cek",1
Barang cukup bagus. Penjual merespon dengan cepat dan mengirimkan,1
sesuai dengan harga,1
"beli, ukur pas, terima kainnya",1
putih memberi produk sakit telinga hitam hmmm,1
Pabrik rilis keras asli,1
"Barang sudah saya terima sesuai pesanan, terima kasih",1
semoga fungsinya awet,1
harganya tidak murah,1
Penjual sangat responsif,1
"Ukurannya pas, tapi kakiku kecil",1
sesuai harga dan harga,1
nyaman dipakai,1
baru terima bos,1
okekkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
"Terima kasih bos, barang sudah sampai",1
sesuai dengan harga,1
"pengiriman cepat, harga kecil, kualitas tidak buruk",1
"paket sudah diterima sesuai harga, semoga awet",1
"barang sudah sampai, terima kasih gan",1
Bahan kotaknya lembut tinggal digeser sebentar saja langsung lepas dan tutupnya lepas jadi tidak rapi dan ribet,1
"baca hp sambil keyboard nyambung, gak ngetik, overall suaranya bagus",1
"Saya puas dengan pengirimannya, murah, cepat sampai, dan paketnya rapi",1
Aku bangkrut,1
"Barang sesuai gambar, ukuran XL, ukuran M, terima kasih Fika Yuliardi",1
di antara kayu yang retak,1
sial,1
kualitas memuaskan,1
Keyboardnya ada celah jadi rusak,1
Item menggunakan komentar bayangan,1
"Iya, tapi sampai di SM seperti biasa padahal di dalam kota",1
barang sudah sampai,1
Bagus sekali,1
bersyukur,1
cukup murah tapi harga bagus,1
packing aman hanya bungkus plastik hitam,1
"Di sisi kanan, lem tangan sangat lengket saat disentuh",1
Duduknya kurang pas gan. Apa yang salah dengan ini?,1
bajunya tipis tapi lumayan,1
"paket sudah diterima dengan baik, terima kasih",1
Mengapa baterainya cepat habis?,1
"Deskripsi produk berfungsi sesuai baterai hp, agak kecewa karena salah toko",1
"Sesuai dengan brand image, tombol rt lt responsive",1
"USB kendor saat masuk ke port, dikocok, dikocok, dicolokkan, dimatikan, dimatikan dan dimatikan",1
"Terima kasih gan, pesan",1
kirimnya lama sekali,1
"kecil, semoga awet, tapi saya tidak tahu tutorial on dan offnya",1
coba barangnya,1
ukuran warna sesuai pes,1
"Gan, barang sudah saya terima sesuai spesifikasi, tapi pengirimannya salah, jadi kurirnya masuk dan menunggu pesanan saya, terima kasih",1
"Barang rusak, konektor rusak",1
barang kirim jual sesuai deskripsi bracket hp dudukan spion motor anti air anti air ukuran l kirim xl jelas ukuran l detail x lebar,1
"hitam, dikirim putih",1
cukuppppppppppppppp,1
"Barang ok, barang habis",1
"sudah kirim skripsi maaf jelek tapi beneran, ongkos kirim akan saya kembalikan, lumayan mahal, barang tidak sampai, tidak apa-apa, kalau habis bilang kosong, jangan dikirim.",1
"Keterlambatan kirim, driver Gojek tidak kooperatif",1
"Barang bagus, bahan tipis, sakit saat menangkap bola",1
sesuai deskripsi penggunaan,1
harganya sesuai dengan kualitasnya,1
terima kasih atas barangnya,1
barang oke respon lambat thq,1
beli beli,1
"pelayanan luar biasa, pesan pagi bulan oktober dan oktober sore, barang rumah karena surabaya cepat, kasur licin untuk tangan mudah berkeringat, pemula, terima kasih mbak merly",1
barang cepat sesuai iklan,1
barang fast respon oke,1
"Barang sesuai foto, packing rapi, recomended",1
respon jual mes nomor sepatu nomor chat bayar jual saya harus tuliskan checkout jual saya kembalikan tolong kirim kirim rencana beli beli sepatu jual model kenan kembali,1
"Barang diterima kurang tepat, terima kasih",1
kualitas barang cukup bagus,1
cukup bagus mengingat harga bahan berkualitas,1
Jual responsif tapi kualitas barang sesuai standar harga,1
barang diterima dengan,1
"Dengan harga segitu, saya puas dengan kualitasnya",1
paket yang diterima,1
Jarak resolusi yang cm dapat fokus sesuai dengan harganya,1
Bagusnya kabel chargernya tidak berfungsi jadi saya harus menelponnya kembali dan mengisi dayanya.,1
"Pesanan Anda telah berhasil, terima kasih",1
berapa ukurannya?,1
Pastikan WiFi tetangga berjarak satu meter dari jangkauannya,1
diameter nbesar bisa dijual,1
putih,1
produk diterima sesuai foto,1
"Barang oke, harap diperhatikan pesannya, putih, merah, hitam, tapi tidak apa-apa",1
"Barang sesuai deskripsi, hanya saja tidak ada di dalam kotak",1
tangan diabaikan oleh pelanggan,1
Terima kasih,1
terima kasih paket,1
barang cepat sesuai pesanan,1
"Kualitasnya cukup bagus, namun sulit menemukan seri keyboard laptop yang bagus",1
"barang sudah siap, terima kasih",1
barang tersebut telah mencapai fungsinya,1
Lumayan sesuai dengan harga getaran menerima bola,1
Fungsi barang berbeda dengan deskripsi adaptor charger Lenovo asli,1
Pengemasannya sudah safety bubblewarp dan melapisi item ponselmu ya ladies,1
"Terima kasih, barangnya mudah dan tahan lama. Saya langsung mencobanya",1
"Barang sesuai harga, fast respon, recomended seller",1
Sudahlah,1
"Sayangnya ganti ukuran, respon seller lambat, pesan JNE ya, jamnya sudah sampai tapi terlambat, semoga awet",1
"Saya tunggu proses penjemputannya lambat, go send ada yang error, tidak sabar untuk mencobanya saat saya pakai, cat hitamnya mengelupas, mohon dicek, kirim, terima kasih",1
"Produk diterima sesuai deskripsi, terima kasih, pelayanan baik, respon cepat",1
bagiannya cocok,1
"beli 1 stik analog patah, kecewa, kasih bintang di tokopedia, males proses retur, mending di pasang dulu spare part stik satunya, tolong d rate kualitasnya, terima kasih",1
"barang diterima sesuai pesanan, proses pemesanan dikirim paket ekspedisi lumayan cepat, diterima sesuai jadwal, pakai ekspedisi murah, ongkir murah, terima kasih, sukses",1
"barangnya sesuai dengan gambar, terima kasih",1
"produk sesuai, menyesal kirim ambil hari yang sama pula terima kasih",1
"barang sudah sampai, terima kasih",1
"barang sudah diterima dan dikirim, terima kasih semuanya",1
barang sesuai harga kerja,1
"Bagus, tapi kurirnya lambat, Surabaya, Sumenep, sudah sampai",1
barang diterima dengan sangat cepat sesuai gambar,1
"Tangan saya sudah sampai, terima kasih gan",1
Lumayan tapi beludrunya suka jatuh ke air,1
"Kualitas sesuai harga diluar ekspektasi tapi harga masuk akal, terima kasih",1
waktu yang baik untuk anak perempuan,1
cukup bagus untuk harganya,1
"Barang tidak sesuai display, barang yang dikirim tidak ada logo polosnya, terima kasih",1
"Barang lambat diterima karena dikirim hari Sabtu, saya tidak tahu kondisi barangnya",1
Warna yang dikirim sesuai gambar,1
Pilih warna berbeda untuk foto. Pilihlah warna yang ingin ditampilkan pada foto produk,1
sayang produk sudah sampai,1
"Harga barangnya salah, dijual, kasih tahu saja, produknya murah, akibatnya rakitannya susah, susah dipasang, dilepas, tutupnya tidak terkunci, lipatan kotaknya rusak, agak kendor dan rakitannya lepas.",1
"Tidak apa-apa kalau kirim warna hitam, saya sudah konfirmasi tersedia warna putih",1
"panas trus jumlahnya sedikit bikin kakiku sakit tapi gapapa, harga, kualitas, bau lem, kualitas",1
Bahan yang dipakai agak kasar dan panas enak dan harganya pun berbeda-beda,1
"Barang bagus, sayangnya baterainya cepat habis",1
IMEInya tidak sesuai dengan yang di karton,1
"Pengiriman barang cepat, kualitas rapi sesuai harga",1
"Maaf meninggalkan review, barang sudah diterima dan dipakai, ada benda keras yang tersangkut, tidak apa-apa",1
klip karetnya mudah lepas,1
produknya bagus banget gan,1
"bagus gan, kirimnya cepat, stoknya bagus, suaranya pas",1
standar sesuai harga,1
alhamdulillah semuanya aman,1
"terima kasih, tapi ini kecil untuk orang dewasa",1
"Tenaganya sebanding dengan yang sebelumnya tapi tidak apa-apa, harga cadangannya berbeda, terima kasih",1
respon pengirimannya cepat,1
"Barang berkualitas, nyaman digunakan, salah pilih kurir, pelayanan toko cepat, barang dikirim sesuai gambar",1
"sesuai gambar tombol PS, kotak, segitiga bulat x tombol PS",1
penjual yang direkomendasikan,1
sesuai harga dikurangi pengiriman lambat,1
pikirkan tentang roda,1
"Produk bagus, tapi pria lebih suka unisex, motif warna",1
"Unit bagus, kabel chargernya putus dan tidak bisa charge kalau dicek lagi gan sebelum dikirim",1
sulit dihidupkan secara optimal menggunakan jam,1
"barangnya sesuai dengan deskripsi bos saya, terima kasih",1
"value for money yang bikin puas, pelayanan cepat, respon pelanggan baik, packing produk rapi, delivery support baik",1
barang berkualitas baik dengan harga terjangkau,1
"terima kasih, terima kasih, terima kasih, terima kasih",1
Masalahnya dengan Bluetooth adalah tidak ada suara,1
terima kasih booooosssa,1
berbeda dari fungsi aslinya dengan,1
"pelayanannya cepat banget, barangnya bagus tapi yang namanya ketel mudah terkelupas",1
kirim sesuai pesan,1
"Ada sebagian barang yang hilang dan pengirimannya lambat, terima kasih",1
"Sepatunya sesuai pesan penjual, chatnya sampah, tidak dibalas, beli Brodo ukuran besar di toko resmi, tapi pelayanannya buruk sekali",1
Dan testernya bagus dan terhubung tanpa lampu yang berbeda,1
barang oke sesuai harga terima kasih,1
cek barang terima kasih,1
"sesuai pesanan, terima kasih",1
"Saya sudah menerimanya, terima kasih",1
"sesuai gambar, sesuai kualitas, harga",1
"shootingnya bagus cek gan, jual isi ulang staplesnya biar sesuai dengan shooting yang di kirim, isi ulangnya gak cocok dengan shootingnya, staplesnya keluar",1
keren mini sayang kirim,1
"cukup bagus, terima kasih",1
barang sesuai pesanan bagus,1
Lumayan tapi bau kasurnya kurang nyaman,1
"Maaf atas keterlambatannya, pengiriman aman, tapi suka warnanya",1
kirim barang secepatnya sesuai gambar,1
"Barang sudah sampai, barang cukup bagus dengan harga murah",1
harga produk standar aspal licin,1
"Oke gan, terima kasih atas barangnya",1
barang sudah diterima terima kasih,1
muantabssssssssssssssssssssssss,1
barang sudah sampai sesuai gambar,1
pengiriman kemarin sempat tertunda,1
Barang kemarin kualitasnya lumayan untuk harga segitu,1
suara melengking,1
"bagus, cukup halus dan sensitif",1
bahan tipis kuat dan berat,1
"Bagus gan, ukur warnanya sesuai di foto",1
"Sepatunya pas cm, lemnya ditolak, tapi okelah kalau beli di toko, harganya beda",1
Suara nada dering maksimal tetapi tidak terdengar,1
Bagus,1
"sesuai deskripsi, kualitas sesuai harga",1
"Kemasannya sudah saya terima, rapi",1
"makasih banyak gan, recomended produk dan sellernya",1
karena lokasi mengirimkan pesan dengan cepat,1
"barang sudah sampai cukup baik, resletingnya terkelupas",1
kualitas sesuai harga,1
"Sesuai harga, USB plug and play sudah install driver dan masih nyambung",1
Mohon berikan pilihan kurir jadi pilih beberapa kurir atau tidak,1
judul barang sesuai deskripsi,1
produk oke,1
"Uang recehnya ternyata baterainya mati, bisa dimaklumi dengan harga segitu",1
kualitas barang ok pelayanan cepat ok barang aman warna berbeda dari foto harga n barang worth it,1
"Mari kita jelaskan, kawan",1
Barang sudah di transfer tapi barang sesuai harga dan pelayanan baik,1
itu cukup bagus juga,1
"barang sudah diterima sesuai deskripsi, terima kasih",1
penjual yang direkomendasikan dengan baik,1
layanan kecewa,1
"sesuai deskripsi, cukup bagus",1
kualitas sesuai harga,1
mengukur secara berbeda,1
terima kasih kawan kecil,1
LCD rusak tapi uang diganti. Respon tkm,1
"Coba laptop Toshiba Statellite kalau tidak, kemasannya rapi",1
"Ini seperti rumah, tapi tidak masalah apakah itu bertahan lama",1
"Sepatu brodo, saya suka desainnya, kurang ngerti merk sekelas Brodo, tapak sebelah kanan ada yang hilang, sepertinya menempel di muka, saya belum lihat, thx",1
Barang diterima fast respon tapi tombolnya rusak,1
"Barang sudah saya terima dengan suara Max perangkat gadis itu yang keluar, kenapa tidak terdengar ya bos",1
maaf lambat,1
"Bahan sangat tipis, sesuai harga, kecewa dengan pesanan",1
Casana tidak dapat digunakan,1
cukup cepat sayangnya salah pilih ukuran secara keseluruhan tapi penjual kooperatif,1
"Barang yang diterima sesuai pesanan, sayangnya yang dikirim tidak sebaik yang membayar lebih",1
"Barangnya aman gan, tidak masalah, terima kasih",1
"cobalah, semoga anda puas",1
Ini asli bos. Berbeda sekali dengan menggunakan merk taruhan yang sama dan tipe yang anda miliki dengan warna karet yang berbeda,1
"respon buruk, jangan tanya, penjual sangat pendiam",1
Barangnya direfund padahal saya punya banyak uang di banyak toko karena murah banget,1
"barang sesuai warna yang diminta, sayangnya baterai habis, tulis, tidak dihapus, cari baterai, harga Rp, pembuat jam tidak membeli baterai, harga sama, mainkan dan tulis, LCD terang, anak menariknya, terima kasih",1
"Paket sudah saya terima ya, penutup baterainya longgar, kualitas bahannya kurang bagus",1
cukup bagus untuk harga segitu,1
warna yang dipesan sudah benar,1
barang terima kasih,1
Terima kasih barang road test nya berkualitas sesuai harga berisik,1
cukup terlaluoooooooooooooooooop,1
bagus sekali,1
barang sesuai pesan,1
"Tipis, ringan, tulisan serba bisa, cocok untuk pertahanan, pelayanan cepat, toko papan atas",1
"Barang oke, pengiriman cepat, warna tidak sesuai pesan",1
"fast respon, mantap banget",1
"Paket sudah diterima, kualitasnya bagus",1
oke terima kasih,1
"barang bagus, respon cepat",1
sippmatch lanjutkan,1
barang rusak dengan bekas lem,1
Tunda mikir Selasa Senin malam kirim,1
OKE,1
"Pesanan sudah sampai, terima kasih, tapi sayang, pesan hitam, dikirim putih, mengira saya akan memasang satu di satu sisi saja",1
"Kecewa, ukurannya kecil, tidak bisa dipakai",1
"Terima kasih, bahan celananya bagus, jahitannya rapi",1
Produk justru mengeluarkan suara gesekan sesuai dengan harganya,1
Apakah kotaknya murah untuk digunakan atau tidak?,1
Kalau barangnya melengkung agak menonjol gan,1
sungguh ribuan hahahahahahahahaha,1
"oke waktunya, cepat sampai terima kasih",1
cukup bagus untuk harganya terima kasih,1
ukuran celana kecil,1
"Proses mohon direspon, cepat terima pesanan, bayar jam malam, respon pesanan besok siang",1
kualitas barang sesuai harga kiri kanan sambung bluetooth salah stereo mati,1
"Puas sekali pakai, nyaman",1
"Saya salah mengartikan barangnya, saya kira lebar, thx",1
barang sesuai naskah,1
makanannya tentu saja berkualitas,1
"Barang sudah sampai sesuai deskripsi, fast respon, packing aman, terima kasih",1
sesuai dengan barang yang dipesan,1
"Barang berfungsi sesuai pesanan, warna hitam, kirim putih",1
"packing rapi, fast respon",1
"barang bagus, packing rapi, cepat sampai",1
"barang bagus, sayang sekali datangnya terlambat gan, thx barang bagus",1
goooooooooooooodd,1
produk sesuai harga,1
"Packing rapi, tidak dapat tas mini mouse",1
untuk Samsung J Pro btw terima kasih,1
cepat sampai terima kasih banyak,1
"Produknya sama tapi joknya beda jadi harus modifikasi jok sesuai oke, tidak masalah bos",1
Ponsel terlihat rapuh sehingga awet,1
"Respon cepat, barang basah, diterima setelah direndam air, mungkin ekspedisinya ceroboh, barang sesuai gambar",1
terima kasih barang sudah diterima pengirimannya,1
produk,1
